Gene,GSM158635,GSM158636,GSM158637,GSM158638,GSM158639,GSM158640,GSM158641,GSM158642,GSM158643
NEK2,3620.0,3642.0,215.0,3777.0,306.0,1930.666667,3425.666667,3569.333333,6278.0
NEK3,902.0,1013.0,1456.0,777.0,532.3333333,233.6666667,260.0,230.6666667,872.3333332999997
NEK4,875.0,1153.0,515.0,1047.0,709.0,3182.0,537.0,1137.666667,1803.0
NEK7,3342.0,3554.0,1625.0,3455.0,5568.333333,4471.0,2684.0,4404.333333,6708.666667
NEK9,570.0,472.0,366.0,601.0,1317.0,710.6666667000002,426.33333330000005,652.0,564.0
NELFB,1294.0,1263.0,2033.0,1422.0,914.6666667000003,787.0,1851.666667,1535.666667,956.0
NELFCD,904.0,559.0,829.0,895.0,1242.333333,1836.333333,865.3333332999997,1639.333333,1415.666667
NELL1,118.0,68.0,-44.0,106.0,-34.3333333,-22.3333333,-102.3333333,-67.66666670000001,-62.0
NELL2,856.0,848.0,471.0,459.0,479.0,343.6666667,276.3333333,237.0,297.6666667
NEMF,3403.0,6341.0,5054.0,9179.0,2176.333333,2416.666667,4257.333333,4201.0,4961.333333
NENF,3237.0,3675.0,2171.0,2974.0,2199.0,2577.666667,3715.666667,1400.666667,1858.333333
NEO1,1085.0,513.0,871.0,263.0,2326.0,853.3333332999997,283.3333333,201.3333333,1087.666667
NES,2056.0,1458.0,399.0,526.0,286.6666667,318.3333333,441.6666667,300.3333333,547.0
NET1,1145.0,1013.0,2059.0,3116.0,2445.333333,4831.666667,4692.666667,7206.666667,3814.666667
NETO2,141.0,55.0,125.0,236.0,362.3333333,1985.666667,1770.3333329999996,1796.3333329999996,518.0
NEU1,408.0,338.0,524.0,236.0,882.6666667000003,1820.333333,478.0,464.0,318.0
NEU2,-227.0,-91.0,-123.0,-48.0,-71.33333329999998,-162.66666669999995,-155.0,-112.0,-88.33333329999998
NEU3,181.0,194.0,287.0,306.0,133.6666667,216.3333333,283.6666667,327.0,269.0
NEURL1,258.0,320.0,364.0,356.0,218.3333333,231.6666667,303.6666667,311.0,329.3333333
NEUROD1,-52.0,35.0,20.0,36.0,-55.3333333,-22.6666667,49.6666667,23.0,-47.3333333
NEUROD2,376.0,485.0,684.0,490.0,319.6666667,204.0,491.33333330000005,367.0,337.6666667
NEUROD4,205.0,333.0,249.0,349.0,169.33333330000005,177.33333330000005,206.0,233.3333333,277.6666667
NEUROD6,50.0,221.0,144.0,102.0,75.0,101.3333333,186.0,153.33333330000005,-2.6666667
NEUROG1,-160.0,-137.0,-18.0,-115.0,-44.3333333,-79.33333329999998,13.6666667,-121.6666667,-81.0
NEUROG2,-48.0,24.0,-82.0,-68.0,-102.3333333,-60.3333333,-35.0,-65.33333329999999,-60.3333333
NEUROG3,-76.0,-72.0,-14.0,-36.0,-78.66666670000002,-73.33333329999998,-37.0,3.0,-36.3333333
NF1,221.0,227.0,123.0,122.0,182.3333333,142.66666669999995,214.3333333,172.33333330000005,195.3333333
NF2,1414.0,1943.0,1383.0,1202.0,1141.333333,948.0,2100.0,1162.0,797.6666667000002
NFASC,181.0,133.0,173.0,121.0,295.6666667,350.3333333,87.33333329999998,98.0,418.3333333
NFAT5,226.0,179.0,191.0,294.0,220.3333333,209.6666667,254.3333333,389.6666667,223.6666667
NFATC1,403.0,591.0,310.0,293.0,549.6666667000002,529.6666667,194.3333333,324.3333333,434.0
NFATC2IP,5934.0,5519.0,3550.0,4321.0,2018.333333,1747.6666670000004,3641.666667,2140.333333,2417.333333
NFATC3,500.0,373.0,158.0,300.0,528.0,746.3333332999998,431.6666667,370.6666667,237.0
NFATC4,553.0,629.0,592.0,346.0,342.6666667,423.6666667,647.3333332999998,583.3333332999998,513.6666667
NFE2,125.0,43.0,284.0,44.0,129.6666667,80.33333329999998,58.3333333,44.0,41.6666667
NFE2L1,5869.0,6921.0,4824.0,3560.0,4055.333333,3371.0,3347.666667,1675.0,2272.666667
NFE2L2,3898.0,2962.0,2301.0,2962.0,5978.666667,4518.333333,2830.0,4658.333333,4522.666667
NFE2L3,399.0,280.0,356.0,190.0,274.3333333,375.6666667,636.3333332999998,1072.333333,581.0
NFIB,10897.0,7928.0,21892.0,24955.0,5571.0,457.0,17687.66667,11893.33333,13160.0
NFIC,230.0,248.0,33.0,250.0,434.0,587.0,271.6666667,133.3333333,272.6666667
NFIL3,2231.0,1878.0,3311.0,1163.0,7135.666667,889.3333332999997,8521.333333,7478.333333,1885.0
NFIX,-70.0,-91.0,-89.0,-106.0,-142.33333330000005,-76.0,36.3333333,-22.0,-111.6666667
NFKB1,741.0,753.0,549.0,943.0,1036.0,670.6666667000002,668.0,836.3333332999998,817.6666667000002
NFKB2,195.0,408.0,352.0,260.0,216.0,207.6666667,203.0,256.3333333,286.6666667
NFKBIA,4707.0,3484.0,8127.0,8911.0,6616.333333,4818.333333,10461.0,14126.33333,7281.0
NFKBIB,555.0,927.0,977.0,778.0,611.0,372.0,991.0,518.3333333,473.0
NFKBIE,488.0,846.0,561.0,528.0,617.3333332999998,530.3333333,388.0,404.6666667,436.0
NFKBIL1,115.0,64.0,-111.0,10.0,32.3333333,35.0,-1.3333333,-29.3333333,58.0
NFRKB,712.0,867.0,876.0,1143.0,633.6666667000002,612.3333332999998,633.0,634.3333332999998,621.3333332999998
NFS1,1218.0,1283.0,1214.0,1368.0,993.0,940.0,2280.333333,1431.0,1339.0
NFU1,1530.0,1606.0,779.0,1244.0,1039.0,1449.0,1892.0,2390.333333,996.0
NFX1,754.0,741.0,1449.0,955.0,872.3333332999997,675.0,747.3333332999998,678.0,752.0
NFYA,1510.0,1743.0,950.0,1220.0,304.0,1211.666667,579.6666667000002,1264.666667,1602.0
NFYB,751.0,900.0,674.0,844.0,1296.666667,1204.0,642.6666667000002,680.6666667000002,1419.666667
NFYC,1068.0,1149.0,1206.0,1070.0,942.0,1418.666667,1129.333333,980.0,1138.666667
NGB,-35.0,100.0,3.0,-23.0,26.3333333,-51.3333333,20.3333333,54.3333333,20.6666667
NGDN,1536.0,1651.0,2492.0,2528.0,1600.333333,1481.666667,2175.666667,1672.0,1608.333333
NGF,96.0,9.0,-150.0,81.0,73.66666670000002,8.666666699999999,4.6666667,-9.3333333,19.0
NGFR,89.0,170.0,59.0,85.0,65.33333329999999,96.0,31.6666667,46.6666667,51.6666667
NGLY1,2022.0,2239.0,2035.0,3295.0,3045.0,3169.666667,2266.333333,2498.0,2740.333333
NGRN,5506.0,5693.0,2909.0,3443.0,6548.0,10569.0,3939.333333,6284.666667,4526.333333
NHEJ1,972.0,1533.0,2038.0,2091.0,656.6666667000002,518.0,1137.0,693.0,1083.333333
NHLH1,409.0,449.0,561.0,544.0,109.3333333,206.0,206.6666667,182.3333333,399.6666667
NHLH2,258.0,252.0,197.0,201.0,150.66666669999995,177.0,204.3333333,218.6666667,263.0
NHLRC2,516.0,650.0,225.0,469.0,688.6666667000002,1312.333333,384.3333333,666.0,786.6666667000002
NHP2,6597.0,5140.0,5252.0,6818.0,3262.0,3826.0,8183.333333,9283.666667,14067.66667
NHP2P2,154.0,92.0,248.0,238.0,118.3333333,175.33333330000005,292.6666667,286.0,395.6666667
NID1,150.0,394.0,186.0,212.0,232.6666667,161.33333330000005,235.6666667,238.0,322.6666667
NID2,1410.0,181.0,107.0,142.0,7805.666667,189.6666667,2187.0,8489.666667,108.0
NIF3L1,3378.0,3587.0,2046.0,3937.0,2343.333333,2421.0,4367.666667,3085.666667,4613.333333
NIN,9.0,24.0,90.0,-10.0,24.0,4.3333333,1.3333333,-11.6666667,46.0
NINJ1,4086.0,4917.0,1662.0,1323.0,1490.0,1911.666667,1812.666667,1221.333333,1745.0
NINJ2,-130.0,-100.0,-62.0,-125.0,240.0,537.3333332999998,954.0,631.6666667000002,85.66666670000002
NINL,380.0,599.0,535.0,365.0,1064.333333,646.6666667000002,322.3333333,507.0,398.6666667
NIP7,88.0,76.0,91.0,82.0,94.0,225.3333333,118.0,463.33333330000005,260.3333333
NIPA2,6844.0,6914.0,10311.0,11621.0,4337.666667,5314.666667,14549.0,11657.66667,7001.666667
NIPAL2,827.0,1604.0,1590.0,1202.0,727.6666667000002,550.0,1025.666667,576.6666667000002,872.6666667000003
NIPAL3,51.0,30.0,84.0,-7.0,22.6666667,39.6666667,34.6666667,10.3333333,1.3333333
NIPBL,1400.0,1196.0,596.0,991.0,984.6666667000003,1502.333333,822.3333332999998,1005.0,1536.0
NIPSNAP1,4681.0,5775.0,4962.0,3569.0,2792.333333,3040.333333,5473.0,3627.666667,3335.0
NIPSNAP3B,274.0,361.0,385.0,356.0,264.0,224.6666667,531.0,580.3333332999998,285.6666667
NISCH,4829.0,5678.0,4105.0,3964.0,6068.333333,4324.0,1841.333333,1253.333333,3396.666667
NIT1,2383.0,3421.0,3729.0,1957.0,1999.333333,1619.333333,1381.666667,894.0,1579.666667
NIT2,1446.0,1303.0,2086.0,2240.0,1956.666667,2681.0,2206.0,2268.333333,2724.0
NKAIN1,928.0,934.0,-28.0,198.0,156.33333330000005,439.33333330000005,95.6666667,147.0,223.3333333
NKG7,-111.0,-78.0,-195.0,-138.0,4.0,-92.3333333,-132.3333333,-218.0,-206.3333333
NKIRAS2,444.0,435.0,403.0,451.0,412.3333333,663.0,528.0,451.33333330000005,406.6666667
NKRF,825.0,783.0,722.0,1379.0,638.3333332999998,708.0,1064.666667,1370.333333,1800.0
NKTR,359.0,328.0,165.0,394.0,479.33333330000005,801.6666667000002,213.0,378.6666667,379.0
NKX2-1,84.0,110.0,90.0,143.0,23.3333333,19.6666667,50.3333333,56.6666667,69.0
NKX2-2,-72.0,-16.0,31.0,138.0,-40.0,6.0,18.3333333,-9.3333333,718.0
NKX2-5,33.0,-64.0,25.0,60.0,39.3333333,35.0,74.0,32.3333333,19.6666667
NKX2-8,-60.0,-110.0,1.0,-77.0,-40.3333333,-1.0,-99.3333333,-50.3333333,-63.0
NKX3-1,579.0,740.0,2255.0,1321.0,704.3333332999998,1159.666667,891.6666667000003,492.0,603.3333332999998
NKX3-2,-11.0,55.0,-111.0,39.0,-122.6666667,-40.3333333,-87.33333329999998,-62.6666667,14.3333333
NKX6-1,-173.0,-62.0,-103.0,-31.0,-202.3333333,-189.3333333,-123.0,-106.0,-130.0
NLE1,375.0,326.0,555.0,571.0,348.3333333,268.6666667,393.6666667,178.33333330000005,541.6666667000002
NLGN1,102.0,78.0,57.0,49.0,182.6666667,42.0,56.6666667,67.66666670000001,62.3333333
NLGN3,-11.0,4.0,27.0,34.0,20.3333333,-7.0,71.33333329999998,62.0,48.0
NLGN4X,127.0,129.0,10.0,55.0,191.0,158.0,-5.6666667,45.3333333,519.6666667
NLGN4Y,55.0,108.0,52.0,44.0,-13.6666667,13.3333333,113.0,114.6666667,86.0
NLK,104.0,115.0,19.0,54.0,54.6666667,156.66666669999995,210.6666667,217.0,298.0
NLRP1,69.0,102.0,165.0,60.0,130.6666667,95.6666667,60.3333333,112.3333333,90.6666667
NLRP2,3290.0,3172.0,1946.0,1066.0,766.3333332999998,5400.666667,2170.0,3331.666667,139.33333330000002
NLRP3,527.0,256.0,194.0,149.0,913.3333332999997,333.3333333,225.6666667,233.3333333,204.6666667
NLRX1,257.0,155.0,1755.0,976.0,563.0,243.0,1442.0,697.6666667000002,39.3333333
NMB,395.0,145.0,207.0,184.0,248.0,1122.333333,6178.333333,2412.666667,37.3333333
NMBR,137.0,300.0,64.0,192.0,135.0,143.66666669999995,209.6666667,220.6666667,192.3333333
NMD3,75.0,287.0,341.0,415.0,188.3333333,562.3333332999998,382.3333333,631.0,573.6666667000002
NME1,3649.0,3386.0,4570.0,5624.0,5297.666667,6247.666667,5982.666667,6819.333333,8374.666667
NME1-NME2,3388.0,3154.0,5348.0,5328.0,4912.0,3844.333333,4647.333333,3431.666667,3520.666667
NME3,1376.0,1895.0,1481.0,1089.0,298.3333333,799.0,439.0,217.0,636.3333332999998
NME4,1998.0,2402.0,2266.0,1883.0,835.6666667000002,1387.666667,1677.333333,841.3333332999997,1115.666667
NME5,812.0,1131.0,1022.0,658.0,335.0,434.6666667,230.6666667,200.0,1798.3333329999996
NME6,410.0,388.0,553.0,532.0,502.33333330000005,595.6666667000002,434.0,395.3333333,434.6666667
NME7,1279.0,1067.0,451.0,415.0,1475.0,637.3333332999998,337.0,467.0,1474.666667
NME8,-201.0,-85.0,-57.0,-56.0,-39.0,55.0,-11.0,-79.33333329999998,-124.3333333
NMI,1602.0,1268.0,1922.0,2429.0,3681.666667,1062.666667,1608.0,2644.0,1112.0
NMNAT2,586.0,911.0,767.0,489.0,271.6666667,270.6666667,560.3333332999998,398.0,484.6666667
NMRK1,1373.0,1353.0,1172.0,573.0,1860.0,810.6666667000002,1483.333333,1214.333333,1085.333333
NMRK2,242.0,322.0,165.0,218.0,138.66666669999998,112.0,188.6666667,96.6666667,174.0
NMT1,2255.0,1917.0,1578.0,1643.0,4326.333333,3657.666667,4472.666667,3210.333333,1825.0
NMT2,382.0,371.0,289.0,296.0,466.33333330000005,289.6666667,874.3333332999997,1653.666667,331.0
NMU,578.0,204.0,6.0,1109.0,8102.0,198.3333333,804.3333332999998,5227.0,1276.333333
NMUR1,-94.0,-13.0,36.0,-28.0,-167.0,-111.6666667,-58.6666667,-39.3333333,-65.0
NNAT,221.0,62.0,35.0,143.0,-21.3333333,65.66666670000001,67.0,164.33333330000005,135.33333330000002
NNT,365.0,224.0,379.0,545.0,586.0,139.33333330000002,509.0,1223.0,306.0
NOC2L,277.0,223.0,379.0,374.0,124.3333333,377.3333333,182.0,179.0,241.0
NOC3L,1040.0,1525.0,975.0,2429.0,1603.333333,1201.333333,1512.666667,2157.666667,3448.666667
NOC4L,371.0,703.0,607.0,622.0,343.0,379.6666667,602.6666667000002,370.3333333,538.3333332999998
NOD1,1418.0,1750.0,1041.0,1766.0,1165.0,761.3333332999998,1362.666667,917.3333332999997,991.3333332999997
NOD2,263.0,85.0,112.0,25.0,340.6666667,251.6666667,141.33333330000005,284.6666667,161.66666669999995
NOL10,13.0,58.0,64.0,62.0,7.0,-5.6666667,6.0,70.66666670000002,73.33333329999998
NOL11,3549.0,4343.0,2872.0,6238.0,2191.0,3692.0,4652.0,5037.0,5024.0
NOL12,777.0,380.0,1107.0,748.0,536.6666667,186.0,455.0,377.3333333,212.6666667
NOL3,925.0,1148.0,496.0,1169.0,432.33333330000005,978.0,1189.0,479.6666667,799.0
NOL4,194.0,91.0,-12.0,66.0,49.6666667,33.0,82.0,2.0,44.3333333
NOL6,288.0,222.0,339.0,404.0,291.0,198.0,169.66666669999995,235.6666667,284.0
NOL7,3954.0,4071.0,2606.0,5748.0,2357.333333,3786.666667,4682.0,5142.0,3628.666667
NOL8,1582.0,1827.0,2200.0,3453.0,1137.666667,632.0,1581.666667,2061.0,2473.333333
NOL9,1518.0,1301.0,2366.0,2174.0,1448.333333,2089.666667,1045.333333,913.6666667000003,1111.666667
NOLC1,8303.0,7925.0,6393.0,11745.0,5468.666667,7881.666667,5030.666667,4317.333333,17231.33333
NONO,12397.0,11814.0,11670.0,13880.0,12924.0,14723.0,11583.66667,13514.0,15647.0
NOP10,4176.0,2870.0,7540.0,5478.0,3748.666667,3082.0,8495.666667,4718.666667,4038.0
NOP14,2038.0,3139.0,1760.0,2855.0,1446.666667,1126.0,2586.333333,2045.0,3146.333333
NOP14-AS1,15.0,51.0,81.0,49.0,33.3333333,22.6666667,47.3333333,38.3333333,96.6666667
NOP16,1394.0,1070.0,2053.0,2575.0,1739.6666670000004,786.0,2094.0,2607.333333,3023.0
NOP2,1580.0,1721.0,2750.0,2531.0,1370.0,1108.333333,2297.0,1299.0,1706.0
NOS1,877.0,1638.0,1802.0,1267.0,498.33333330000005,484.0,1255.0,819.3333332999998,770.0
NOS1AP,-14.0,-86.0,71.0,-220.0,-185.0,-95.6666667,-47.3333333,-208.3333333,-205.0
NOS2,162.0,133.0,102.0,93.0,93.3333333,108.3333333,154.66666669999995,145.33333330000005,143.33333330000005
NOS3,-17.0,-10.0,74.0,5.0,-103.6666667,-85.33333329999998,-11.6666667,30.0,-16.6666667
NOSIP,3168.0,4555.0,1871.0,1323.0,790.0,648.0,970.6666667000003,560.3333332999998,1046.0
NOTCH1,109.0,68.0,486.0,1310.0,196.0,325.6666667,240.3333333,556.0,362.3333333
NOTCH2,4626.0,5480.0,6051.0,4295.0,5072.666667,3039.666667,5145.0,6261.0,2670.0
NOTCH3,853.0,912.0,1164.0,668.0,63.6666667,887.6666667000003,1219.333333,871.3333332999997,636.3333332999998
NOTCH4,167.0,139.0,187.0,-39.0,76.33333329999998,283.3333333,167.0,76.0,71.66666670000002
NOVA1,1600.0,2424.0,682.0,369.0,505.0,1279.666667,447.6666667,371.6666667,516.6666667
NOVA2,425.0,581.0,415.0,430.0,328.3333333,285.0,886.0,479.6666667,173.0
NOX1,153.0,104.0,81.0,275.0,123.3333333,66.0,92.0,106.3333333,119.3333333
NOX3,-213.0,-142.0,-66.0,-198.0,-157.33333330000005,-211.0,-152.0,-177.0,-165.0
NOX4,162.0,294.0,169.0,147.0,-4.0,-15.6666667,120.6666667,70.0,85.33333329999998
NOX5,339.0,340.0,271.0,484.0,229.3333333,669.6666667000002,493.6666667,329.3333333,305.6666667
NPAP1,421.0,418.0,564.0,517.0,279.6666667,233.0,632.6666667000002,340.0,342.6666667
NPAS1,15.0,87.0,-8.0,-10.0,49.0,60.3333333,36.0,-15.3333333,2.6666667
NPAS2,217.0,186.0,626.0,213.0,300.6666667,453.0,427.6666667,798.6666667000002,143.33333330000005
NPAS3,122.0,165.0,225.0,163.0,83.0,92.3333333,154.66666669999995,147.66666669999995,172.0
NPAT,1652.0,1669.0,2174.0,3470.0,1067.0,1234.0,3507.0,2388.333333,1424.0
NPBWR2,-28.0,71.0,-44.0,-7.0,-111.3333333,-19.0,-57.3333333,-27.3333333,-11.6666667
NPC1,1198.0,1018.0,2366.0,1142.0,1161.333333,669.0,3554.0,3212.333333,964.3333332999997
NPC1L1,208.0,157.0,306.0,19.0,37.0,89.66666670000002,161.66666669999995,110.0,81.66666670000002
NPC2,6393.0,3725.0,7015.0,1138.0,15018.66667,12329.33333,8519.666667,7178.666667,1344.333333
NPDC1,761.0,952.0,1724.0,1517.0,506.0,443.33333330000005,257.0,97.6666667,591.0
NPEPL1,201.0,374.0,132.0,258.0,152.33333330000005,112.6666667,309.6666667,184.6666667,119.3333333
NPEPPS,878.0,599.0,647.0,1026.0,1235.0,1710.0,1106.0,1445.333333,2325.666667
NPFF,286.0,312.0,232.0,291.0,198.6666667,190.6666667,422.0,238.6666667,330.0
NPFFR1,386.0,518.0,377.0,436.0,247.6666667,334.6666667,309.6666667,201.6666667,217.6666667
NPHP1,18.0,-103.0,53.0,20.0,20.6666667,59.3333333,31.3333333,-29.3333333,-45.6666667
NPHP4,222.0,267.0,142.0,150.0,397.6666667,476.33333330000005,198.6666667,139.33333330000002,213.6666667
NPHS1,60.0,105.0,69.0,92.0,103.3333333,14.3333333,-5.3333333,46.6666667,48.0
NPHS2,609.0,940.0,1350.0,658.0,741.6666667000002,643.6666667000002,1043.333333,793.0,536.3333333
NPIPA1,826.0,739.0,1037.0,868.0,2715.0,2295.666667,558.0,668.0,1073.666667
NPIPA5,6.0,35.0,-38.0,78.0,-133.3333333,-199.3333333,21.6666667,-58.0,9.0
NPIPB15,177.0,347.0,228.0,311.0,279.3333333,529.0,327.0,218.3333333,156.66666669999995
NPL,115.0,-62.0,20.0,-122.0,475.6666667,770.6666667000002,-113.0,-124.0,-48.3333333
NPLOC4,1386.0,1153.0,1648.0,1110.0,1419.666667,3359.0,2023.666667,1514.333333,1036.666667
NPM1,34337.0,33599.0,33265.0,41037.0,26373.0,20873.33333,36468.33333,37488.0,42396.0
NPM1P22,63.0,143.0,329.0,121.0,281.6666667,204.3333333,132.3333333,346.6666667,422.0
NPM3,729.0,1243.0,802.0,1380.0,301.0,344.6666667,914.3333332999997,1032.333333,1790.6666670000004
NPPA,121.0,136.0,49.0,116.0,86.0,85.0,90.6666667,93.6666667,222.3333333
NPPB,77.0,102.0,71.0,35.0,154.33333330000005,70.66666670000002,92.3333333,91.3333333,94.6666667
NPPC,85.0,88.0,130.0,-27.0,-15.0,35.0,-30.0,-28.3333333,41.6666667
NPR1,197.0,116.0,188.0,67.0,518.3333333,132.0,377.6666667,239.3333333,145.0
NPR2,347.0,207.0,167.0,175.0,616.6666667000002,280.0,199.3333333,161.66666669999995,208.0
NPR3,258.0,281.0,417.0,1873.0,262.0,143.33333330000005,275.0,309.3333333,390.0
NPRL2,949.0,721.0,1901.0,882.0,1089.666667,1928.666667,113.0,32.0,1382.666667
NPRL3,1083.0,1279.0,1029.0,1117.0,515.3333333,642.0,1932.333333,530.0,259.3333333
NPTN,6937.0,5955.0,5818.0,5509.0,12429.0,20154.66667,3542.333333,7653.0,15070.0
NPTX1,84.0,28.0,101.0,-11.0,157.66666669999995,107.0,154.0,211.0,236.0
NPTX2,31.0,-51.0,-3.0,-51.0,67.0,30.3333333,-62.3333333,-86.0,-27.3333333
NPTXR,429.0,559.0,565.0,539.0,244.6666667,235.3333333,365.6666667,316.6666667,344.6666667
NPVF,111.0,46.0,50.0,216.0,85.0,43.3333333,117.0,49.3333333,30.0
NPY,623.0,212.0,136.0,82.0,164.33333330000005,161.0,208.0,156.33333330000005,153.0
NPY1R,881.0,439.0,135.0,237.0,100.3333333,473.33333330000005,59.3333333,9.3333333,522.3333333
NPY2R,266.0,380.0,248.0,257.0,192.6666667,201.3333333,379.6666667,297.3333333,266.0
NPY5R,349.0,436.0,510.0,445.0,279.0,273.0,381.6666667,363.3333333,364.3333333
NPY6R,880.0,887.0,1207.0,936.0,528.3333333,448.0,991.0,542.0,576.3333332999998
NQO1,10801.0,10803.0,9333.0,6357.0,3385.0,24674.0,6849.333333,2165.666667,8007.0
NQO2,3015.0,3066.0,3374.0,2527.0,1846.333333,829.0,1524.666667,854.3333332999997,1204.666667
NR0B1,104.0,181.0,115.0,136.0,83.33333329999998,89.33333329999998,177.0,98.3333333,99.0
NR0B2,241.0,237.0,385.0,102.0,90.6666667,-52.6666667,189.3333333,97.3333333,-121.3333333
NR1D1,1199.0,1725.0,631.0,858.0,1579.333333,872.0,1311.333333,1244.666667,1720.3333329999996
NR1D2,159.0,115.0,221.0,200.0,191.0,195.6666667,263.3333333,504.6666667,216.6666667
NR1H2,169.0,122.0,209.0,106.0,250.6666667,319.3333333,101.3333333,84.0,113.3333333
NR1H3,141.0,183.0,420.0,120.0,295.3333333,271.6666667,405.3333333,343.0,273.6666667
NR1H4,92.0,-121.0,120.0,27.0,101.3333333,96.0,148.33333330000005,138.66666669999998,51.6666667
NR1I2,203.0,247.0,252.0,218.0,152.66666669999995,129.6666667,240.3333333,242.0,210.3333333
NR1I3,63.0,60.0,186.0,85.0,96.6666667,86.33333329999998,178.66666669999995,129.3333333,147.33333330000005
NR2C1,427.0,281.0,497.0,607.0,390.6666667,646.3333332999998,1016.333333,884.6666667000003,468.0
NR2C2,0.0,-7.0,266.0,26.0,42.6666667,21.3333333,81.0,83.33333329999998,30.0
NR2E1,50.0,-123.0,-63.0,28.0,-133.6666667,-176.0,-66.33333329999999,-72.66666670000002,-45.6666667
NR2E3,107.0,95.0,43.0,99.0,70.0,110.3333333,102.6666667,93.0,150.66666669999995
NR2F1,1401.0,682.0,101.0,148.0,3801.666667,168.66666669999995,379.0,332.0,113.0
NR2F2,13949.0,14185.0,1787.0,2784.0,2345.666667,2899.333333,358.3333333,1639.666667,3305.666667
NR2F6,4739.0,5893.0,5831.0,5291.0,428.33333330000005,1874.333333,4681.333333,1949.333333,1818.0
NR3C1,2292.0,523.0,807.0,814.0,7652.0,958.0,6774.0,12723.0,8217.666667
NR3C2,50.0,61.0,160.0,-22.0,259.0,54.0,-10.3333333,-23.3333333,2.0
NR4A1,447.0,295.0,171.0,571.0,342.6666667,245.3333333,2459.0,1094.0,759.6666667000002
NR4A2,2543.0,3260.0,1830.0,1972.0,958.0,774.3333332999998,8657.333333,9453.666667,1138.666667
NR4A3,147.0,230.0,224.0,243.0,901.0,142.66666669999995,1802.0,531.0,218.3333333
NR5A1,-76.0,-99.0,-30.0,189.0,-6.0,3.0,-48.6666667,-39.6666667,-27.3333333
NR5A2,75.0,144.0,99.0,80.0,94.0,98.0,504.0,417.6666667,134.33333330000002
NR6A1,259.0,457.0,302.0,493.0,240.0,242.3333333,495.6666667,371.6666667,298.6666667
NRAP,-27.0,-20.0,74.0,44.0,55.6666667,-11.3333333,64.66666670000001,33.6666667,26.6666667
NRAS,937.0,753.0,529.0,715.0,738.0,899.6666667000003,3502.333333,4798.0,419.3333333
NRBF2,493.0,394.0,438.0,384.0,468.33333330000005,491.6666667,545.6666667000002,1166.0,434.6666667
NRBP1,242.0,52.0,110.0,167.0,170.0,168.33333330000005,144.33333330000005,166.0,98.3333333
NRCAM,166.0,383.0,337.0,381.0,214.6666667,205.0,1976.333333,3819.666667,3003.333333
NRDE2,-29.0,-6.0,98.0,-63.0,-35.6666667,32.3333333,-5.6666667,28.0,47.0
NREP,3395.0,1502.0,2584.0,2561.0,3885.0,1468.0,336.3333333,937.3333332999997,7734.0
NRF1,878.0,953.0,722.0,735.0,631.3333332999998,797.6666667000002,752.6666667000002,874.6666667000003,711.0
NRG1,353.0,492.0,652.0,409.0,292.6666667,188.3333333,410.0,317.3333333,330.6666667
NRG2,58.0,124.0,118.0,121.0,-28.0,-18.3333333,61.3333333,-22.6666667,15.3333333
NRGN,183.0,55.0,-30.0,109.0,223.0,163.0,41.0,88.33333329999998,251.3333333
NRIP1,6211.0,5898.0,5472.0,6347.0,828.6666667000002,5564.0,4965.0,5997.666667,2930.333333
NRIP2,-94.0,-44.0,-22.0,-93.0,21.0,-67.0,-18.3333333,-87.0,-37.3333333
NRIP3,351.0,464.0,277.0,352.0,222.6666667,281.3333333,420.33333330000005,352.3333333,363.3333333
NRL,-8.0,25.0,127.0,66.0,-23.0,74.33333329999998,-20.0,-8.0,-85.0
NRN1,208.0,237.0,341.0,150.0,166.66666669999995,181.3333333,214.6666667,178.33333330000005,327.0
NRP1,383.0,138.0,545.0,245.0,241.3333333,486.0,59.6666667,84.33333329999998,96.3333333
NRP2,269.0,465.0,462.0,418.0,337.0,257.0,615.6666667000002,327.0,323.3333333
NRSN2,271.0,429.0,400.0,409.0,202.6666667,227.6666667,202.3333333,126.6666667,191.3333333
NRTN,29.0,60.0,82.0,138.0,4.3333333,175.33333330000005,152.33333330000005,73.0,3.6666667
NRXN1,201.0,442.0,218.0,364.0,90.6666667,161.33333330000005,218.0,89.0,217.0
NRXN2,91.0,-3.0,-6.0,35.0,23.3333333,18.6666667,3.3333333,-32.6666667,19.0
NRXN3,100.0,347.0,885.0,165.0,130.6666667,1420.333333,-13.6666667,73.0,-6.3333333
NSA2,9131.0,8313.0,8298.0,10491.0,13308.33333,7969.333333,9570.666667,16608.66667,19256.33333
NSD1,402.0,490.0,631.0,563.0,304.6666667,285.6666667,645.6666667000002,415.0,546.3333332999998
NSDHL,1225.0,1472.0,2086.0,1527.0,711.0,1219.666667,3846.666667,2710.666667,1701.6666670000004
NSFL1C,1960.0,1972.0,1297.0,1265.0,1059.666667,3204.333333,2796.666667,1522.666667,1304.0
NSG1,412.0,413.0,356.0,344.0,820.3333332999998,259.0,397.3333333,311.3333333,379.3333333
NSL1,4413.0,5460.0,1957.0,4061.0,2933.666667,3573.666667,3474.333333,3707.333333,7547.333333
NSMAF,1728.0,1254.0,2085.0,3946.0,2316.0,1434.666667,1301.333333,1801.666667,3917.333333
NSMCE4A,564.0,575.0,362.0,953.0,530.0,764.3333332999998,1279.333333,1343.0,909.3333332999997
